pais;area_carrera;nombre_carrera;genero;fecha_registro;universidad_limpia;edad_num;semestre_num;pert_curriculo_alineado_num;pert_promocion_digital_num;pert_preparacion_trabajos_futuros_num;pert_integracion_ia_asignaturas_num;pert_fomento_adaptabilidad_num;conf_seguridad_empleo_num;conf_perfil_competitivo_num;conf_habilidades_blandas_ventaja_num;conf_conocimiento_ia_oportunidad_num;eval_docente_capacitado_ia_num;eval_universidad_fomenta_innovacion_num;eval_universidad_recursos_adecuados_num;eval_recomendacion_general_num;rol_profesor_facilitador_num;rol_profesor_habilidades_humanas_num;rol_profesor_reemplazo_ia_num;comp_analisis_datos_num;comp_ciberseguridad_num;comp_programacion_num;comp_manejo_ia_num;comp_pensamiento_critico_num;comp_comunicacion_digital_num;comp_adaptabilidad_num;comp_creatividad_num;comp_colaboracion_num;conf_habilidades_tecnicas_imp_num;conf_habilidades_blandas_imp_num;conf_experiencia_practica_imp_num;conf_networking_imp_num;conf_titulo_imp_num;COMPETENCIAS_IA_Promedio;PERTINENCIA_LABORAL_Promedio;CONFIANZA_LABORAL_Promedio;IMPORTANCIA_FACTORES_Promedio;EVALUACIÓN_DOCENTE_Promedio;ROL_PROFESORADO_Promedio
México;Otro;Gestión y desarrollo de negocios;Femenino;2025-10-23T19:00:07;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);21;8;3;3;3;3;3;3.0;3.0;3.0;;3;3;3;3;3;3;3;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;4.0;3;3.0;3.0;4;3.0;3.0;3.0;3.4;3.0;3.0
México;Ciencias Económicas y Administrativas;Lic en gestión y desarrollo de negocios;Masculino;2025-10-23T19:20:36;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);21;8;5;5;5;5;5;;;;;5;5;5;5;4;5;4;;;;2.0;;;;;;5.0;5;5.0;5.0;5;2.0;5.0;;5.0;5.0;4.333333333333333
México;Ciencias Económicas y Administrativas;Gestión y desarrollo de negocios;Femenino;2025-10-23T19:56:35;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);20;8;3;3;3;2;3;;;3.0;3.0;3;4;3;4;3;4;3;2.0;2.0;2.0;2.0;2.0;3.0;2.0;2.0;2.0;3.0;3;3.0;3.0;5;2.111111111111111;2.8;3.0;3.4;3.5;3.3333333333333335
México;Ciencias Económicas y Administrativas;Licenciatura en gestión y desarrollo de negocios;Masculino;2025-10-23T20:03:27;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);23;8;4;4;4;3;3;3.0;3.0;3.0;3.0;3;3;4;4;4;4;4;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3;3.0;3.0;3;3.0;3.6;3.0;3.0;3.5;4.0
México;Ciencias Económicas y Administrativas;Licenciatura en gestión y desarrollo de negocios;Femenino;2025-10-23T20:28:20;Unichach;20;8;3;3;3;3;3;3.0;3.0;3.0;3.0;3;3;3;3;3;3;3;2.0;2.0;2.0;3.0;2.0;3.0;2.0;3.0;2.0;3.0;3;3.0;3.0;3;2.3333333333333335;3.0;3.0;3.0;3.0;3.0
Ecuador;Ciencias Económicas y Administrativas;MARKETING;Masculino;2025-10-23T21:19:07;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);25;8;4;4;4;4;4;;;;;4;4;4;4;4;4;4;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;4.0;4;4.0;4.0;4;3.0;4.0;;4.0;4.0;4.0
Ecuador;Ciencias Sociales y Humanidades;MARKETING;Femenino;2025-10-23T21:31:22;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);20;8;3;4;4;4;4;;;;;5;5;5;5;5;5;5;3.0;4.0;4.0;4.0;4.0;3.0;4.0;4.0;4.0;4.0;4;4.0;4.0;4;3.7777777777777777;3.8;;4.0;5.0;5.0
México;Otro;Licenciatura en gestión y desarrollo de negocios;Femenino;2025-10-23T22:12:45;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);22;8;4;3;3;1;4;;;;;1;3;1;3;4;4;3;3.0;2.0;2.0;1.0;4.0;3.0;4.0;3.0;4.0;5.0;5;5.0;5.0;5;2.888888888888889;3.0;;5.0;2.0;3.6666666666666665
México;Ciencias Económicas y Administrativas;Gestión y Desarrollo de Negocios;Femenino;2025-10-23T22:19:32;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);20;8;3;3;2;3;2;;;3.0;3.0;3;3;2;3;3;3;3;3.0;2.0;1.0;2.0;2.0;2.0;3.0;2.0;3.0;3.0;3;2.0;3.0;4;2.2222222222222223;2.6;3.0;3.0;2.75;3.0
Ecuador;Ciencias Económicas y Administrativas;FINANZAS;Masculino;2025-10-23T22:23:49;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);21;8;3;5;4;3;3;3.0;3.0;3.0;3.0;3;3;3;4;4;4;2;3.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;3;3.0;3.0;3;2.888888888888889;3.6;3.0;2.8;3.25;3.3333333333333335
México;Ciencias Económicas y Administrativas;Gestión y Desarrollo de Negocios;Masculino;2025-10-23T23:05:55;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);20;8;4;3;3;3;3;;3.0;;;2;2;2;4;4;5;3;3.0;2.0;2.0;4.0;3.0;3.0;3.0;3.0;2.0;3.0;4;3.0;4.0;5;2.7777777777777777;3.2;3.0;3.8;2.5;4.0
Ecuador;Ciencias de la Salud;Bioquímica y Farmacia;Femenino;2025-10-24T01:48:25;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);22;8;2;4;1;3;4;;;3.0;3.0;3;4;4;5;4;3;2;3.0;2.0;2.0;3.0;3.0;2.0;3.0;3.0;3.0;4.0;4;5.0;4.0;4;2.6666666666666665;2.8;3.0;4.2;4.0;3.0
Colombia;Otro;Administración de negocios internacionales;Femenino;2025-10-24T03:19:35;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);23;9;4;3;4;2;5;;;;;2;3;4;4;5;3;2;3.0;2.0;2.0;4.0;4.0;4.0;4.0;4.0;4.0;3.0;4;3.0;5.0;4;3.4444444444444446;3.6;;3.8;3.25;3.3333333333333335
México;Otro;Unicach;Masculino;2025-10-24T03:24:43;Univerdidad De Ciencias Y Artes De Chiapas;22;8;3;3;3;4;4;;3.0;3.0;3.0;3;3;3;3;3;2;3;3.0;2.0;2.0;2.0;2.0;2.0;4.0;3.0;3.0;3.0;3;3.0;3.0;3;2.5555555555555554;3.4;3.0;3.0;3.0;2.6666666666666665
México;Ciencias Económicas y Administrativas;Licenciatura en Gestión y Desarrollo de Negocios;Masculino;2025-10-24T04:49:07;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);23;8;5;5;5;5;5;;;;;5;5;5;5;5;5;5;;;;;;;;;;5.0;5;5.0;5.0;5;;5.0;;5.0;5.0;5.0
México;Ciencias Económicas y Administrativas;Gestión y desarrollo de negocios;Masculino;2025-10-24T06:15:08;Universidad De Ciencias Administrativas Y Tecnologías Digitales Sede Villacorzo;21;8;3;3;3;4;4;;3.0;;;3;4;3;3;4;4;2;4.0;3.0;3.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4;4.0;3.0;3;3.7777777777777777;3.4;3.0;3.6;3.25;3.3333333333333335
México;Ciencias Económicas y Administrativas;GESTIÓN Y DESARROLLO DE NEGOCIOS;Femenino;2025-10-24T11:05:19;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);29;8;3;4;3;3;3;3.0;3.0;3.0;3.0;3;3;3;3;3;3;3;3.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3;3.0;3.0;3;3.2222222222222223;3.2;3.0;3.0;3.0;3.0
México;Ciencias Económicas y Administrativas;Licenciatura en Gestión y Desarrollo de Negocios;Masculino;2025-10-24T11:22:35;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);21;8;3;4;2;1;4;;;;;4;5;2;3;5;5;3;3.0;1.0;1.0;3.0;3.0;3.0;4.0;4.0;2.0;4.0;4;4.0;5.0;4;2.6666666666666665;2.8;;4.2;3.5;4.333333333333333
México;Ciencias Económicas y Administrativas;Licenciatura en gestión y desarrollo de negocios;Masculino;2025-10-24T14:24:44;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);21;8;4;3;2;3;3;;;;3.0;3;3;2;3;5;3;1;4.0;2.0;2.0;3.0;2.0;3.0;;3.0;4.0;5.0;4;4.0;4.0;5;2.875;3.0;3.0;4.4;2.75;3.0
México;Otro;Lic. Gestión y desarrollo de negocios;Femenino;2025-10-24T20:26:16;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);21;8;4;3;3;2;2;;3.0;3.0;3.0;3;3;3;3;3;3;3;3.0;2.0;2.0;3.0;4.0;3.0;4.0;4.0;4.0;3.0;3;3.0;3.0;3;3.2222222222222223;2.8;3.0;3.0;3.0;3.0
México;Ciencias Económicas y Administrativas;Licenciatura en gestión y desarrollo de negocios;Femenino;2025-10-24T22:44:24;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);21;8;4;3;4;2;3;3.0;3.0;;3.0;4;4;1;4;4;4;4;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4;3.0;4.0;4;4.0;3.2;3.0;3.8;3.25;4.0
México;Ciencias Económicas y Administrativas;GESTION Y DESARROLLO DE NEGOCIOS;Masculino;2025-10-25T01:45:35;Unicach  Sede Villa Corzo;21;8;4;3;3;3;3;;;;;3;3;3;4;3;3;3;4.0;4.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;4.0;4;4.0;3.0;4;3.4444444444444446;3.2;;3.8;3.25;3.0
México;Ciencias Económicas y Administrativas;Licenciatura. Gestión y desarrollo de negocios;Femenino;2025-10-25T03:26:02;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);20;8;3;4;3;3;3;;;;;3;5;3;4;4;4;4;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;3;3.0;3.0;5;2.0;3.2;;3.4;3.75;4.0
México;Ciencias Económicas y Administrativas;Administración y gestión de negocios;Masculino;2025-10-25T04:14:47;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);20;8;3;2;2;1;2;3.0;3.0;3.0;;1;1;1;1;2;3;3;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;;3;3.0;;4;1.7777777777777777;2.0;3.0;3.3333333333333335;1.0;2.6666666666666665
México;Ciencias Económicas y Administrativas;Licenciatura en gestión y desarrollo de negocios;Masculino;2025-10-25T04:59:39;Unicach Sede Villacorzo;22;8;2;2;2;2;2;;;;;1;2;4;1;4;1;4;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;4;2.0;5.0;2;2.0;2.0;;3.0;2.0;3.0
México;Otro;Lic. en Marketing Digital;Femenino;2025-10-26T02:38:46;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);30;8;4;4;3;3;3;3.0;3.0;3.0;3.0;4;4;4;4;3;3;2;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;3;3.0;3.0;3;1.7777777777777777;3.4;3.0;3.0;4.0;2.6666666666666665
México;Ciencias Económicas y Administrativas;Licenciatura en Gestión y Desarrollo de Negocios;Masculino;2025-10-26T04:34:32;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);21;8;3;1;1;1;1;;;;;2;1;1;1;3;3;1;4.0;3.0;2.0;3.0;4.0;4.0;;;;3.0;4;4.0;4.0;2;3.3333333333333335;1.4;;3.4;1.25;2.3333333333333335
Ecuador;Ciencias de la Salud;Bioquímica y farmacia;Femenino;2025-10-27T14:05:23;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);23;8;3;4;2;3;3;;;;;3;4;2;3;4;4;1;3.0;3.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;4.0;4;5.0;5.0;5;2.888888888888889;3.0;;4.6;3.0;3.0
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Femenino;2025-10-27T23:25:54;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);26;8;3;3;3;3;3;3.0;3.0;3.0;3.0;3;3;3;3;3;3;3;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3;3.0;3.0;3;3.0;3.0;3.0;3.0;3.0;3.0
Colombia;Ciencias Económicas y Administrativas;Administración de Empresas;Femenino;2025-10-27T23:26:12;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);23;8;3;3;3;3;3;3.0;;3.0;3.0;3;3;3;3;3;3;3;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;4;4.0;4.0;4;3.0;3.0;3.0;3.8;3.0;3.0
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Masculino;2025-10-27T23:26:30;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);24;8;4;4;4;4;4;;;;;5;5;5;5;5;5;5;3.0;3.0;3.0;4.0;3.0;3.0;;3.0;3.0;5.0;5;5.0;5.0;5;3.125;4.0;;5.0;5.0;5.0
Colombia;Otro;Administración de empresas;Femenino;2025-10-27T23:26:36;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);25;8;3;4;3;4;4;;;3.0;3.0;3;3;3;3;3;3;3;3.0;3.0;3.0;3.0;4.0;4.0;4.0;4.0;3.0;3.0;4;3.0;3.0;3;3.4444444444444446;3.6;3.0;3.2;3.0;3.0
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Masculino;2025-10-27T23:26:53;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);30;9;4;4;3;4;4;;;;;4;4;4;4;4;4;4;4.0;3.0;3.0;3.0;4.0;4.0;4.0;3.0;3.0;4.0;4;3.0;4.0;5;3.4444444444444446;3.8;;4.0;4.0;4.0
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Masculino;2025-10-27T23:27:10;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);31;9;4;4;4;4;4;;;;;4;4;4;4;4;4;4;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4;4.0;4.0;4;4.0;4.0;;4.0;4.0;4.0
Colombia;Ciencias Económicas y Administrativas;Administración  de empresas;Femenino;2025-10-27T23:27:16;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);33;8;4;4;4;4;4;;;;;4;4;4;4;4;4;2;4.0;3.0;3.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4;4.0;4.0;4;3.7777777777777777;4.0;;4.0;4.0;3.3333333333333335
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Masculino;2025-10-27T23:27:35;Corporación Universitaria Minuto De Dios;27;8;4;4;3;4;4;;;;;4;4;4;4;4;4;3;2.0;2.0;2.0;3.0;3.0;3.0;4.0;4.0;4.0;4.0;4;4.0;4.0;4;3.0;3.8;;4.0;4.0;3.6666666666666665
Colombia;Ciencias Económicas y Administrativas;Administration de Empresas;Femenino;2025-10-27T23:27:43;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);34;9;3;4;3;3;3;3.0;3.0;3.0;3.0;3;4;3;3;3;4;3;2.0;1.0;1.0;2.0;1.0;1.0;2.0;2.0;2.0;3.0;3;4.0;3.0;4;1.5555555555555556;3.2;3.0;3.4;3.25;3.3333333333333335
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Femenino;2025-10-27T23:27:57;Corporación Universitaria Minuto De Dios;21;9;3;4;3;3;4;;3.0;;;4;4;4;3;5;5;5;3.0;1.0;2.0;4.0;3.0;3.0;4.0;3.0;3.0;5.0;5;4.0;4.0;5;2.888888888888889;3.4;3.0;4.6;3.75;5.0
Colombia;Ciencias Económicas y Administrativas;Administración de empresa;Masculino;2025-10-27T23:27:58;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);23;9;5;4;3;5;3;3.0;;;;4;4;3;4;4;3;2;3.0;3.0;2.0;4.0;;;;4.0;;4.0;5;5.0;4.0;5;3.2;4.0;3.0;4.6;3.75;3.0
Colombia;Otro;Administración de empresas;Femenino;2025-10-27T23:28:10;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);28;8;5;5;5;5;5;;;;;5;5;5;5;5;5;5;4.0;4.0;3.0;3.0;3.0;3.0;4.0;4.0;4.0;5.0;5;5.0;5.0;5;3.5555555555555554;5.0;;5.0;5.0;5.0
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Femenino;2025-10-27T23:28:51;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);29;8;3;3;2;1;3;3.0;3.0;;;1;2;3;3;4;5;2;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;4.0;4;4.0;5.0;5;1.6666666666666667;2.4;3.0;4.4;2.25;3.6666666666666665
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Masculino;2025-10-27T23:29:00;Universidad Minuto De Dios;21;9;4;3;3;3;4;;;;;3;3;3;3;4;4;3;4.0;3.0;4.0;3.0;4.0;4.0;4.0;4.0;4.0;4.0;4;3.0;4.0;5;3.7777777777777777;3.4;;4.0;3.0;3.6666666666666665
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Femenino;2025-10-27T23:29:23;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);24;9;2;3;2;2;3;;;;;2;2;3;1;4;5;2;4.0;2.0;2.0;3.0;4.0;4.0;4.0;2.0;4.0;5.0;5;4.0;5.0;4;3.2222222222222223;2.4;;4.6;2.0;3.6666666666666665
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Femenino;2025-10-27T23:29:58;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);25;8;4;4;4;4;4;;;;;4;4;4;4;4;4;4;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4;4.0;4.0;4;4.0;4.0;;4.0;4.0;4.0
Colombia;Ciencias Económicas y Administrativas;Administración de Empresas;Femenino;2025-10-27T23:30:08;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);33;9;3;3;2;2;3;;;;;3;3;3;3;4;3;3;3.0;3.0;3.0;3.0;4.0;4.0;;3.0;4.0;5.0;5;4.0;4.0;4;3.375;2.6;;4.4;3.0;3.3333333333333335
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Femenino;2025-10-27T23:30:09;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);23;9;4;4;5;3;4;;;;;3;3;3;3;4;4;3;4.0;;1.0;2.0;3.0;3.0;;;;2.0;4;5.0;4.0;3;2.6;4.0;;3.6;3.0;3.6666666666666665
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Femenino;2025-10-27T23:30:27;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);24;9;4;4;3;3;4;;;;;2;3;2;3;4;5;2;3.0;2.0;2.0;4.0;2.0;3.0;4.0;4.0;4.0;4.0;4;4.0;5.0;5;3.111111111111111;3.6;;4.4;2.5;3.6666666666666665
Colombia;Ciencias Económicas y Administrativas;Administración de empresa;Masculino;2025-10-27T23:30:43;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);35;8;3;4;3;4;4;;;;3.0;3;4;4;4;3;3;3;3.0;2.0;2.0;3.0;2.0;2.0;2.0;2.0;2.0;3.0;3;3.0;3.0;3;2.2222222222222223;3.6;3.0;3.0;3.75;3.0
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Femenino;2025-10-27T23:30:57;Corporación Universitaria Minuto De Disos;23;9;4;3;2;2;3;;;;;3;3;3;3;4;2;3;3.0;2.0;2.0;2.0;3.0;3.0;3.0;3.0;3.0;4.0;4;5.0;3.0;5;2.6666666666666665;2.8;;4.2;3.0;3.0
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Femenino;2025-10-27T23:32:52;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);22;8;4;4;2;3;4;;;;;4;3;4;3;4;4;3;3.0;2.0;2.0;3.0;3.0;3.0;3.0;3.0;2.0;3.0;3;2.0;;5;2.6666666666666665;3.4;;3.25;3.5;3.6666666666666665
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Femenino;2025-10-27T23:33:54;Universidad Uniminuto;37;8;4;4;1;3;4;;;3.0;3.0;5;5;5;3;4;4;4;1.0;1.0;1.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;3;3.0;4.0;4;2.2222222222222223;3.2;3.0;3.4;4.5;4.0
México;Ciencias Económicas y Administrativas;Gestión y desarrollo de negocios;Femenino;2025-10-28T02:38:11;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);21;8;4;3;3;3;3;3.0;3.0;3.0;3.0;3;3;3;3;3;3;3;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3;3.0;3.0;3;3.0;3.2;3.0;3.0;3.0;3.0
México;Ciencias Económicas y Administrativas;Licenciatura en Gestión y Desarrollo de Negocios;Femenino;2025-10-28T04:28:14;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);21;8;3;1;3;1;1;3.0;3.0;3.0;3.0;2;2;2;4;3;5;1;2.0;1.0;1.0;2.0;1.0;1.0;2.0;2.0;2.0;3.0;3;5.0;5.0;5;1.5555555555555556;1.8;3.0;4.2;2.5;3.0
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Masculino;2025-10-28T12:08:43;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);28;8;4;4;3;4;4;;;;;4;4;4;4;4;4;3;3.0;3.0;3.0;3.0;3.0;3.0;4.0;3.0;4.0;5.0;5;3.0;4.0;4;3.2222222222222223;3.8;;4.2;4.0;3.6666666666666665
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Femenino;2025-10-28T12:08:48;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);28;9;3;3;3;4;4;3.0;3.0;;;4;4;4;4;4;4;2;4.0;3.0;2.0;3.0;3.0;3.0;4.0;3.0;4.0;4.0;4;4.0;4.0;4;3.2222222222222223;3.4;3.0;4.0;4.0;3.3333333333333335
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Femenino;2025-10-28T12:09:26;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);22;8;4;4;3;4;4;;;;;4;3;3;3;4;3;3;2.0;2.0;2.0;3.0;3.0;3.0;4.0;3.0;4.0;5.0;5;5.0;5.0;5;2.888888888888889;3.8;;5.0;3.25;3.3333333333333335
Colombia;Ciencias Económicas y Administrativas;Administracion de empresas;Femenino;2025-10-28T12:09:33;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);37;9;5;4;4;3;4;;;;;4;4;3;4;4;2;1;4.0;3.0;2.0;3.0;4.0;4.0;4.0;4.0;4.0;4.0;4;4.0;4.0;5;3.5555555555555554;4.0;;4.2;3.75;2.3333333333333335
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Femenino;2025-10-28T12:09:58;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);21;9;3;3;3;4;4;;;;;3;4;3;3;4;4;3;4.0;3.0;3.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4;4.0;4.0;5;3.7777777777777777;3.4;;4.2;3.25;3.6666666666666665
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Masculino;2025-10-28T12:10:22;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);23;9;2;3;3;2;3;3.0;3.0;3.0;;3;3;3;3;3;3;3;2.0;2.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3;3.0;4.0;3;2.6666666666666665;2.6;3.0;3.2;3.0;3.0
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Femenino;2025-10-28T12:10:28;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);26;8;5;4;4;3;5;;;;;4;4;4;4;4;4;3;3.0;3.0;2.0;3.0;3.0;2.0;3.0;3.0;1.0;3.0;3;4.0;4.0;5;2.5555555555555554;4.2;;3.8;4.0;3.6666666666666665
Colombia;Ciencias Económicas y Administrativas;Administracion de empresas;Masculino;2025-10-28T12:11:14;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);20;8;3;4;2;3;2;;3.0;;;3;4;4;3;4;4;4;2.0;2.0;2.0;3.0;3.0;2.0;3.0;3.0;4.0;2.0;4;4.0;4.0;4;2.6666666666666665;2.8;3.0;3.6;3.5;4.0
Colombia;Ciencias Económicas y Administrativas;Administración de Empresas;Femenino;2025-10-28T12:11:21;Corporación Universitaria Minuto De Dios;21;8;3;3;3;3;5;;;;;5;4;5;4;3;5;2;4.0;2.0;2.0;3.0;4.0;2.0;;3.0;;4.0;4;5.0;3.0;3;2.857142857142857;3.4;;3.8;4.5;3.3333333333333335
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Masculino;2025-10-28T12:11:41;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);22;9;3;3;3;3;3;;;;;4;3;3;3;4;4;4;4.0;3.0;1.0;3.0;4.0;4.0;4.0;4.0;3.0;4.0;4;4.0;3.0;4;3.3333333333333335;3.0;;3.8;3.25;4.0
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Femenino;2025-10-28T12:14:22;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);24;9;4;4;3;4;4;;;;3.0;4;4;4;4;4;4;3;3.0;3.0;2.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;4;4.0;3.0;4;2.7777777777777777;3.8;3.0;3.6;4.0;3.6666666666666665
Colombia;Ciencias Económicas y Administrativas;Administración de Empresas;Masculino;2025-10-28T12:18:00;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO);22;9;4;4;3;4;5;;;;;5;5;5;5;5;5;3;2.0;2.0;1.0;4.0;4.0;3.0;4.0;3.0;;3.0;4;4.0;4.0;5;2.875;4.0;;4.0;5.0;4.333333333333333
Colombia;Ciencias Económicas y Administrativas;Administración de empresas;Femenino;2025-10-28T12:18:56;Corporativa Minuto De Dios;21;8;4;4;3;4;4;;;;;4;4;4;4;4;4;2;3.0;2.0;2.0;3.0;4.0;3.0;4.0;3.0;4.0;5.0;5;5.0;5.0;5;3.111111111111111;3.8;;5.0;4.0;3.3333333333333335
Colombia;Ciencias Económicas y Administrativas;Administración de Empresas;Masculino;2025-10-28T12:22:41;Universidad Minuto De Dios;28;9;4;3;3;3;3;;;;;3;3;4;4;4;4;2;4.0;2.0;2.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4;4.0;3.0;3;3.5555555555555554;3.2;;3.6;3.5;3.3333333333333335
